Date,Probe,Type,Value
2020-08-22T02:30:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T02:30:00Z,HEATER-8A,Amps,1.7
2020-08-22T02:30:00Z,PWRHD-8A,Amps,0
2020-08-22T02:30:00Z,SOL-TNK-8A,Amps,0
2020-08-22T02:30:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T02:30:00Z,HEATER-6W,pwr,141
2020-08-22T02:30:00Z,PWRHD-6W,pwr,4
2020-08-22T02:30:00Z,SOL-TNK-6W,pwr,0
2020-08-22T02:30:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T02:30:00Z,HEATER-8W,pwr,198
2020-08-22T02:30:00Z,PWRHD-8W,pwr,4
2020-08-22T02:30:00Z,SOL-TNK-8W,pwr,0
2020-08-22T02:30:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T02:30:00Z,Volt_3,volts,117
2020-08-22T02:30:00Z,Tmp-6,Temp,16.8
2020-08-22T02:30:00Z,pH-6,pH,7.9
2020-08-22T02:30:00Z,S5FLW,gph,0
2020-08-22T02:30:00Z,N5FLW,gph,12.4
2020-08-22T02:30:00Z,D5FLW,gph,0
2020-08-22T02:30:00Z,Tmp-7,Temp,13.5
2020-08-22T02:30:00Z,pH-7,pH,7.89
2020-08-22T02:30:00Z,S6FLW,gph,0
2020-08-22T02:30:00Z,N6FLW,gph,12
2020-08-22T02:30:00Z,D6FLW,gph,0
2020-08-22T02:30:00Z,Tmp-8,Temp,16.8
2020-08-22T02:30:00Z,pH-8,pH,7.89
2020-08-22T02:30:00Z,S7FLW,gph,0
2020-08-22T02:30:00Z,N7FLW,gph,4.1
2020-08-22T02:30:00Z,D7FLW,gph,0
2020-08-22T02:30:00Z,S8FLW,gph,0
2020-08-22T02:30:00Z,N8FLW,gph,14.1
2020-08-22T02:30:00Z,D8FLW,gph,0
2020-08-22T02:40:00Z,Tmp-5,Temp,13.5
2020-08-22T02:40:00Z,pH-5,pH,7.93
2020-08-22T02:40:00Z,HEATER-5A,Amps,0
2020-08-22T02:40:00Z,PWRHD-5A,Amps,0
2020-08-22T02:40:00Z,SOL-TNK-5A,Amps,0
2020-08-22T02:40:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T02:40:00Z,HEATER-7A,Amps,0
2020-08-22T02:40:00Z,PWRHD-7A,Amps,0
2020-08-22T02:40:00Z,SOL-TNK-7A,Amps,0
2020-08-22T02:40:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T02:40:00Z,HEATER-5W,pwr,0
2020-08-22T02:40:00Z,PWRHD-5W,pwr,4
2020-08-22T02:40:00Z,SOL-TNK-5W,pwr,0
2020-08-22T02:40:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T02:40:00Z,HEATER-7W,pwr,0
2020-08-22T02:40:00Z,PWRHD-7W,pwr,4
2020-08-22T02:40:00Z,SOL-TNK-7W,pwr,0
2020-08-22T02:40:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T02:40:00Z,Volt_2,volts,117
2020-08-22T02:40:00Z,HEATER-6A,Amps,1.1
2020-08-22T02:40:00Z,PWRHD-6A,Amps,0
2020-08-22T02:40:00Z,SOL-TNK-6A,Amps,0
2020-08-22T02:40:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T02:40:00Z,HEATER-8A,Amps,0
2020-08-22T02:40:00Z,PWRHD-8A,Amps,0
2020-08-22T02:40:00Z,SOL-TNK-8A,Amps,0
2020-08-22T02:40:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T02:40:00Z,HEATER-6W,pwr,142
2020-08-22T02:40:00Z,PWRHD-6W,pwr,4
2020-08-22T02:40:00Z,SOL-TNK-6W,pwr,0
2020-08-22T02:40:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T02:40:00Z,HEATER-8W,pwr,0
2020-08-22T02:40:00Z,PWRHD-8W,pwr,4
2020-08-22T02:40:00Z,SOL-TNK-8W,pwr,0
2020-08-22T02:40:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T02:40:00Z,Volt_3,volts,117
2020-08-22T02:40:00Z,Tmp-6,Temp,16.9
2020-08-22T02:40:00Z,pH-6,pH,7.9
2020-08-22T02:40:00Z,S5FLW,gph,0
2020-08-22T02:40:00Z,N5FLW,gph,12.4
2020-08-22T02:40:00Z,D5FLW,gph,0
2020-08-22T02:40:00Z,Tmp-7,Temp,13.5
2020-08-22T02:40:00Z,pH-7,pH,7.89
2020-08-22T02:40:00Z,S6FLW,gph,0
2020-08-22T02:40:00Z,N6FLW,gph,12
2020-08-22T02:40:00Z,D6FLW,gph,0
2020-08-22T02:40:00Z,Tmp-8,Temp,17
2020-08-22T02:40:00Z,pH-8,pH,7.89
2020-08-22T02:40:00Z,S7FLW,gph,0
2020-08-22T02:40:00Z,N7FLW,gph,4.2
2020-08-22T02:40:00Z,D7FLW,gph,0
2020-08-22T02:40:00Z,S8FLW,gph,0
2020-08-22T02:40:00Z,N8FLW,gph,14.1
2020-08-22T02:40:00Z,D8FLW,gph,0
2020-08-22T02:50:00Z,Tmp-5,Temp,13.5
2020-08-22T02:50:00Z,pH-5,pH,7.93
2020-08-22T02:50:00Z,HEATER-5A,Amps,0
2020-08-22T02:50:00Z,PWRHD-5A,Amps,0
2020-08-22T02:50:00Z,SOL-TNK-5A,Amps,0
2020-08-22T02:50:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T02:50:00Z,HEATER-7A,Amps,0
2020-08-22T02:50:00Z,PWRHD-7A,Amps,0
2020-08-22T02:50:00Z,SOL-TNK-7A,Amps,0
2020-08-22T02:50:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T02:50:00Z,HEATER-5W,pwr,0
2020-08-22T02:50:00Z,PWRHD-5W,pwr,4
2020-08-22T02:50:00Z,SOL-TNK-5W,pwr,0
2020-08-22T02:50:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T02:50:00Z,HEATER-7W,pwr,0
2020-08-22T02:50:00Z,PWRHD-7W,pwr,4
2020-08-22T02:50:00Z,SOL-TNK-7W,pwr,0
2020-08-22T02:50:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T02:50:00Z,Volt_2,volts,117
2020-08-22T02:50:00Z,HEATER-6A,Amps,1.1
2020-08-22T02:50:00Z,PWRHD-6A,Amps,0
2020-08-22T02:50:00Z,SOL-TNK-6A,Amps,0
2020-08-22T02:50:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T02:50:00Z,HEATER-8A,Amps,0
2020-08-22T02:50:00Z,PWRHD-8A,Amps,0
2020-08-22T02:50:00Z,SOL-TNK-8A,Amps,0
2020-08-22T02:50:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T02:50:00Z,HEATER-6W,pwr,143
2020-08-22T02:50:00Z,PWRHD-6W,pwr,5
2020-08-22T02:50:00Z,SOL-TNK-6W,pwr,0
2020-08-22T02:50:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T02:50:00Z,HEATER-8W,pwr,0
2020-08-22T02:50:00Z,PWRHD-8W,pwr,4
2020-08-22T02:50:00Z,SOL-TNK-8W,pwr,0
2020-08-22T02:50:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T02:50:00Z,Volt_3,volts,117
2020-08-22T02:50:00Z,Tmp-6,Temp,16.9
2020-08-22T02:50:00Z,pH-6,pH,7.9
2020-08-22T02:50:00Z,S5FLW,gph,0
2020-08-22T02:50:00Z,N5FLW,gph,12.4
2020-08-22T02:50:00Z,D5FLW,gph,0
2020-08-22T02:50:00Z,Tmp-7,Temp,13.5
2020-08-22T02:50:00Z,pH-7,pH,7.89
2020-08-22T02:50:00Z,S6FLW,gph,0
2020-08-22T02:50:00Z,N6FLW,gph,12
2020-08-22T02:50:00Z,D6FLW,gph,0
2020-08-22T02:50:00Z,Tmp-8,Temp,17
2020-08-22T02:50:00Z,pH-8,pH,7.89
2020-08-22T02:50:00Z,S7FLW,gph,0
2020-08-22T02:50:00Z,N7FLW,gph,4.2
2020-08-22T02:50:00Z,D7FLW,gph,0
2020-08-22T02:50:00Z,S8FLW,gph,0
2020-08-22T02:50:00Z,N8FLW,gph,14.1
2020-08-22T02:50:00Z,D8FLW,gph,0
2020-08-22T03:00:00Z,Tmp-5,Temp,13.5
2020-08-22T03:00:00Z,pH-5,pH,7.93
2020-08-22T03:00:00Z,HEATER-5A,Amps,0
2020-08-22T03:00:00Z,PWRHD-5A,Amps,0
2020-08-22T03:00:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:00:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:00:00Z,HEATER-7A,Amps,0
2020-08-22T03:00:00Z,PWRHD-7A,Amps,0
2020-08-22T03:00:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:00:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:00:00Z,HEATER-5W,pwr,0
2020-08-22T03:00:00Z,PWRHD-5W,pwr,4
2020-08-22T03:00:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:00:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:00:00Z,HEATER-7W,pwr,0
2020-08-22T03:00:00Z,PWRHD-7W,pwr,4
2020-08-22T03:00:00Z,SOL-TNK-7W,pwr,1
2020-08-22T03:00:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:00:00Z,Volt_2,volts,117
2020-08-22T03:00:00Z,HEATER-6A,Amps,1.1
2020-08-22T03:00:00Z,PWRHD-6A,Amps,0
2020-08-22T03:00:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:00:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:00:00Z,HEATER-8A,Amps,0
2020-08-22T03:00:00Z,PWRHD-8A,Amps,0
2020-08-22T03:00:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:00:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:00:00Z,HEATER-6W,pwr,142
2020-08-22T03:00:00Z,PWRHD-6W,pwr,4
2020-08-22T03:00:00Z,SOL-TNK-6W,pwr,0
2020-08-22T03:00:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:00:00Z,HEATER-8W,pwr,0
2020-08-22T03:00:00Z,PWRHD-8W,pwr,4
2020-08-22T03:00:00Z,SOL-TNK-8W,pwr,0
2020-08-22T03:00:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:00:00Z,Volt_3,volts,117
2020-08-22T03:00:00Z,Tmp-6,Temp,16.9
2020-08-22T03:00:00Z,pH-6,pH,7.9
2020-08-22T03:00:00Z,S5FLW,gph,0
2020-08-22T03:00:00Z,N5FLW,gph,12.4
2020-08-22T03:00:00Z,D5FLW,gph,0
2020-08-22T03:00:00Z,Tmp-7,Temp,13.5
2020-08-22T03:00:00Z,pH-7,pH,7.89
2020-08-22T03:00:00Z,S6FLW,gph,0
2020-08-22T03:00:00Z,N6FLW,gph,12
2020-08-22T03:00:00Z,D6FLW,gph,0
2020-08-22T03:00:00Z,Tmp-8,Temp,17
2020-08-22T03:00:00Z,pH-8,pH,7.89
2020-08-22T03:00:00Z,S7FLW,gph,0
2020-08-22T03:00:00Z,N7FLW,gph,3.8
2020-08-22T03:00:00Z,D7FLW,gph,0
2020-08-22T03:00:00Z,S8FLW,gph,0
2020-08-22T03:00:00Z,N8FLW,gph,14.2
2020-08-22T03:00:00Z,D8FLW,gph,0
2020-08-22T03:10:00Z,Tmp-5,Temp,13.5
2020-08-22T03:10:00Z,pH-5,pH,7.93
2020-08-22T03:10:00Z,HEATER-5A,Amps,0
2020-08-22T03:10:00Z,PWRHD-5A,Amps,0
2020-08-22T03:10:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:10:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:10:00Z,HEATER-7A,Amps,1.6
2020-08-22T03:10:00Z,PWRHD-7A,Amps,0
2020-08-22T03:10:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:10:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:10:00Z,HEATER-5W,pwr,0
2020-08-22T03:10:00Z,PWRHD-5W,pwr,4
2020-08-22T03:10:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:10:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:10:00Z,HEATER-7W,pwr,193
2020-08-22T03:10:00Z,PWRHD-7W,pwr,4
2020-08-22T03:10:00Z,SOL-TNK-7W,pwr,0
2020-08-22T03:10:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:10:00Z,Volt_2,volts,116
2020-08-22T03:10:00Z,HEATER-6A,Amps,1.1
2020-08-22T03:10:00Z,PWRHD-6A,Amps,0
2020-08-22T03:10:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:10:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:10:00Z,HEATER-8A,Amps,1.6
2020-08-22T03:10:00Z,PWRHD-8A,Amps,0
2020-08-22T03:10:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:10:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:10:00Z,HEATER-6W,pwr,139
2020-08-22T03:10:00Z,PWRHD-6W,pwr,4
2020-08-22T03:10:00Z,SOL-TNK-6W,pwr,0
2020-08-22T03:10:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:10:00Z,HEATER-8W,pwr,196
2020-08-22T03:10:00Z,PWRHD-8W,pwr,5
2020-08-22T03:10:00Z,SOL-TNK-8W,pwr,0
2020-08-22T03:10:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:10:00Z,Volt_3,volts,116
2020-08-22T03:10:00Z,Tmp-6,Temp,16.9
2020-08-22T03:10:00Z,pH-6,pH,7.9
2020-08-22T03:10:00Z,S5FLW,gph,0
2020-08-22T03:10:00Z,N5FLW,gph,12.5
2020-08-22T03:10:00Z,D5FLW,gph,0
2020-08-22T03:10:00Z,Tmp-7,Temp,13.4
2020-08-22T03:10:00Z,pH-7,pH,7.89
2020-08-22T03:10:00Z,S6FLW,gph,0
2020-08-22T03:10:00Z,N6FLW,gph,12.1
2020-08-22T03:10:00Z,D6FLW,gph,0
2020-08-22T03:10:00Z,Tmp-8,Temp,16.9
2020-08-22T03:10:00Z,pH-8,pH,7.89
2020-08-22T03:10:00Z,S7FLW,gph,0
2020-08-22T03:10:00Z,N7FLW,gph,4
2020-08-22T03:10:00Z,D7FLW,gph,0
2020-08-22T03:10:00Z,S8FLW,gph,0
2020-08-22T03:10:00Z,N8FLW,gph,14.1
2020-08-22T03:10:00Z,D8FLW,gph,0
2020-08-22T03:20:00Z,Tmp-5,Temp,13.5
2020-08-22T03:20:00Z,pH-5,pH,7.93
2020-08-22T03:20:00Z,HEATER-5A,Amps,0
2020-08-22T03:20:00Z,PWRHD-5A,Amps,0
2020-08-22T03:20:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:20:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:20:00Z,HEATER-7A,Amps,0
2020-08-22T03:20:00Z,PWRHD-7A,Amps,0
2020-08-22T03:20:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:20:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:20:00Z,HEATER-5W,pwr,0
2020-08-22T03:20:00Z,PWRHD-5W,pwr,4
2020-08-22T03:20:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:20:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:20:00Z,HEATER-7W,pwr,0
2020-08-22T03:20:00Z,PWRHD-7W,pwr,4
2020-08-22T03:20:00Z,SOL-TNK-7W,pwr,0
2020-08-22T03:20:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:20:00Z,Volt_2,volts,117
2020-08-22T03:20:00Z,HEATER-6A,Amps,1.1
2020-08-22T03:20:00Z,PWRHD-6A,Amps,0
2020-08-22T03:20:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:20:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:20:00Z,HEATER-8A,Amps,1.7
2020-08-22T03:20:00Z,PWRHD-8A,Amps,0
2020-08-22T03:20:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:20:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:20:00Z,HEATER-6W,pwr,139
2020-08-22T03:20:00Z,PWRHD-6W,pwr,4
2020-08-22T03:20:00Z,SOL-TNK-6W,pwr,0
2020-08-22T03:20:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:20:00Z,HEATER-8W,pwr,197
2020-08-22T03:20:00Z,PWRHD-8W,pwr,5
2020-08-22T03:20:00Z,SOL-TNK-8W,pwr,0
2020-08-22T03:20:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:20:00Z,Volt_3,volts,116
2020-08-22T03:20:00Z,Tmp-6,Temp,16.9
2020-08-22T03:20:00Z,pH-6,pH,7.9
2020-08-22T03:20:00Z,S5FLW,gph,0
2020-08-22T03:20:00Z,N5FLW,gph,12.4
2020-08-22T03:20:00Z,D5FLW,gph,0
2020-08-22T03:20:00Z,Tmp-7,Temp,13.5
2020-08-22T03:20:00Z,pH-7,pH,7.89
2020-08-22T03:20:00Z,S6FLW,gph,0
2020-08-22T03:20:00Z,N6FLW,gph,12.1
2020-08-22T03:20:00Z,D6FLW,gph,0
2020-08-22T03:20:00Z,Tmp-8,Temp,16.9
2020-08-22T03:20:00Z,pH-8,pH,7.89
2020-08-22T03:20:00Z,S7FLW,gph,0
2020-08-22T03:20:00Z,N7FLW,gph,4
2020-08-22T03:20:00Z,D7FLW,gph,0
2020-08-22T03:20:00Z,S8FLW,gph,0
2020-08-22T03:20:00Z,N8FLW,gph,14.2
2020-08-22T03:20:00Z,D8FLW,gph,0
2020-08-22T03:30:00Z,Tmp-5,Temp,13.5
2020-08-22T03:30:00Z,pH-5,pH,7.93
2020-08-22T03:30:00Z,HEATER-5A,Amps,0
2020-08-22T03:30:00Z,PWRHD-5A,Amps,0
2020-08-22T03:30:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:30:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:30:00Z,HEATER-7A,Amps,0
2020-08-22T03:30:00Z,PWRHD-7A,Amps,0
2020-08-22T03:30:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:30:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:30:00Z,HEATER-5W,pwr,0
2020-08-22T03:30:00Z,PWRHD-5W,pwr,4
2020-08-22T03:30:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:30:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:30:00Z,HEATER-7W,pwr,0
2020-08-22T03:30:00Z,PWRHD-7W,pwr,4
2020-08-22T03:30:00Z,SOL-TNK-7W,pwr,0
2020-08-22T03:30:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:30:00Z,Volt_2,volts,117
2020-08-22T03:30:00Z,HEATER-6A,Amps,1.1
2020-08-22T03:30:00Z,PWRHD-6A,Amps,0
2020-08-22T03:30:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:30:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:30:00Z,HEATER-8A,Amps,1.7
2020-08-22T03:30:00Z,PWRHD-8A,Amps,0
2020-08-22T03:30:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:30:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:30:00Z,HEATER-6W,pwr,141
2020-08-22T03:30:00Z,PWRHD-6W,pwr,4
2020-08-22T03:30:00Z,SOL-TNK-6W,pwr,1
2020-08-22T03:30:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:30:00Z,HEATER-8W,pwr,197
2020-08-22T03:30:00Z,PWRHD-8W,pwr,4
2020-08-22T03:30:00Z,SOL-TNK-8W,pwr,1
2020-08-22T03:30:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:30:00Z,Volt_3,volts,117
2020-08-22T03:30:00Z,Tmp-6,Temp,16.9
2020-08-22T03:30:00Z,pH-6,pH,7.9
2020-08-22T03:30:00Z,S5FLW,gph,0
2020-08-22T03:30:00Z,N5FLW,gph,12.5
2020-08-22T03:30:00Z,D5FLW,gph,0
2020-08-22T03:30:00Z,Tmp-7,Temp,13.5
2020-08-22T03:30:00Z,pH-7,pH,7.89
2020-08-22T03:30:00Z,S6FLW,gph,0
2020-08-22T03:30:00Z,N6FLW,gph,12.1
2020-08-22T03:30:00Z,D6FLW,gph,0
2020-08-22T03:30:00Z,Tmp-8,Temp,16.9
2020-08-22T03:30:00Z,pH-8,pH,7.89
2020-08-22T03:30:00Z,S7FLW,gph,0
2020-08-22T03:30:00Z,N7FLW,gph,4.1
2020-08-22T03:30:00Z,D7FLW,gph,0
2020-08-22T03:30:00Z,S8FLW,gph,0
2020-08-22T03:30:00Z,N8FLW,gph,14.2
2020-08-22T03:30:00Z,D8FLW,gph,0
2020-08-22T03:40:00Z,Tmp-5,Temp,13.6
2020-08-22T03:40:00Z,pH-5,pH,7.93
2020-08-22T03:40:00Z,HEATER-5A,Amps,0
2020-08-22T03:40:00Z,PWRHD-5A,Amps,0
2020-08-22T03:40:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:40:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:40:00Z,HEATER-7A,Amps,0
2020-08-22T03:40:00Z,PWRHD-7A,Amps,0
2020-08-22T03:40:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:40:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:40:00Z,HEATER-5W,pwr,0
2020-08-22T03:40:00Z,PWRHD-5W,pwr,4
2020-08-22T03:40:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:40:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:40:00Z,HEATER-7W,pwr,0
2020-08-22T03:40:00Z,PWRHD-7W,pwr,4
2020-08-22T03:40:00Z,SOL-TNK-7W,pwr,0
2020-08-22T03:40:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:40:00Z,Volt_2,volts,117
2020-08-22T03:40:00Z,HEATER-6A,Amps,0
2020-08-22T03:40:00Z,PWRHD-6A,Amps,0
2020-08-22T03:40:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:40:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:40:00Z,HEATER-8A,Amps,1.7
2020-08-22T03:40:00Z,PWRHD-8A,Amps,0
2020-08-22T03:40:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:40:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:40:00Z,HEATER-6W,pwr,0
2020-08-22T03:40:00Z,PWRHD-6W,pwr,4
2020-08-22T03:40:00Z,SOL-TNK-6W,pwr,0
2020-08-22T03:40:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:40:00Z,HEATER-8W,pwr,198
2020-08-22T03:40:00Z,PWRHD-8W,pwr,4
2020-08-22T03:40:00Z,SOL-TNK-8W,pwr,0
2020-08-22T03:40:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:40:00Z,Volt_3,volts,117
2020-08-22T03:40:00Z,Tmp-6,Temp,17
2020-08-22T03:40:00Z,pH-6,pH,7.9
2020-08-22T03:40:00Z,S5FLW,gph,0
2020-08-22T03:40:00Z,N5FLW,gph,12.4
2020-08-22T03:40:00Z,D5FLW,gph,0
2020-08-22T03:40:00Z,Tmp-7,Temp,13.5
2020-08-22T03:40:00Z,pH-7,pH,7.89
2020-08-22T03:40:00Z,S6FLW,gph,0
2020-08-22T03:40:00Z,N6FLW,gph,12
2020-08-22T03:40:00Z,D6FLW,gph,0
2020-08-22T03:40:00Z,Tmp-8,Temp,16.9
2020-08-22T03:40:00Z,pH-8,pH,7.89
2020-08-22T03:40:00Z,S7FLW,gph,0
2020-08-22T03:40:00Z,N7FLW,gph,4.1
2020-08-22T03:40:00Z,D7FLW,gph,0
2020-08-22T03:40:00Z,S8FLW,gph,0
2020-08-22T03:40:00Z,N8FLW,gph,14.1
2020-08-22T03:40:00Z,D8FLW,gph,0
2020-08-22T03:50:00Z,Tmp-5,Temp,13.6
2020-08-22T03:50:00Z,pH-5,pH,7.93
2020-08-22T03:50:00Z,HEATER-5A,Amps,0
2020-08-22T03:50:00Z,PWRHD-5A,Amps,0
2020-08-22T03:50:00Z,SOL-TNK-5A,Amps,0
2020-08-22T03:50:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T03:50:00Z,HEATER-7A,Amps,0
2020-08-22T03:50:00Z,PWRHD-7A,Amps,0
2020-08-22T03:50:00Z,SOL-TNK-7A,Amps,0
2020-08-22T03:50:00Z,LIGHT-TNK-7A,Amps,0
2020-08-22T03:50:00Z,HEATER-5W,pwr,0
2020-08-22T03:50:00Z,PWRHD-5W,pwr,5
2020-08-22T03:50:00Z,SOL-TNK-5W,pwr,0
2020-08-22T03:50:00Z,LIGHT-TNK-5W,pwr,0
2020-08-22T03:50:00Z,HEATER-7W,pwr,0
2020-08-22T03:50:00Z,PWRHD-7W,pwr,5
2020-08-22T03:50:00Z,SOL-TNK-7W,pwr,1
2020-08-22T03:50:00Z,LIGHT-TNK-7W,pwr,0
2020-08-22T03:50:00Z,Volt_2,volts,118
2020-08-22T03:50:00Z,HEATER-6A,Amps,0
2020-08-22T03:50:00Z,PWRHD-6A,Amps,0
2020-08-22T03:50:00Z,SOL-TNK-6A,Amps,0
2020-08-22T03:50:00Z,LIGHT-TNK-6A,Amps,0
2020-08-22T03:50:00Z,HEATER-8A,Amps,1.7
2020-08-22T03:50:00Z,PWRHD-8A,Amps,0
2020-08-22T03:50:00Z,SOL-TNK-8A,Amps,0
2020-08-22T03:50:00Z,LIGHT-TNK-8A,Amps,0
2020-08-22T03:50:00Z,HEATER-6W,pwr,0
2020-08-22T03:50:00Z,PWRHD-6W,pwr,4
2020-08-22T03:50:00Z,SOL-TNK-6W,pwr,0
2020-08-22T03:50:00Z,LIGHT-TNK-6W,pwr,0
2020-08-22T03:50:00Z,HEATER-8W,pwr,200
2020-08-22T03:50:00Z,PWRHD-8W,pwr,4
2020-08-22T03:50:00Z,SOL-TNK-8W,pwr,0
2020-08-22T03:50:00Z,LIGHT-TNK-8W,pwr,0
2020-08-22T03:50:00Z,Volt_3,volts,118
2020-08-22T03:50:00Z,Tmp-6,Temp,17
2020-08-22T03:50:00Z,pH-6,pH,7.9
2020-08-22T03:50:00Z,S5FLW,gph,0
2020-08-22T03:50:00Z,N5FLW,gph,12.4
2020-08-22T03:50:00Z,D5FLW,gph,0
2020-08-22T03:50:00Z,Tmp-7,Temp,13.5
2020-08-22T03:50:00Z,pH-7,pH,7.89
2020-08-22T03:50:00Z,S6FLW,gph,0
2020-08-22T03:50:00Z,N6FLW,gph,12
2020-08-22T03:50:00Z,D6FLW,gph,0
2020-08-22T03:50:00Z,Tmp-8,Temp,16.9
2020-08-22T03:50:00Z,pH-8,pH,7.89
2020-08-22T03:50:00Z,S7FLW,gph,0
2020-08-22T03:50:00Z,N7FLW,gph,4
2020-08-22T03:50:00Z,D7FLW,gph,0
2020-08-22T03:50:00Z,S8FLW,gph,0
2020-08-22T03:50:00Z,N8FLW,gph,14.1
2020-08-22T03:50:00Z,D8FLW,gph,0
2020-08-22T04:00:00Z,Tmp-5,Temp,13.5
2020-08-22T04:00:00Z,pH-5,pH,7.93
2020-08-22T04:00:00Z,HEATER-5A,Amps,0
2020-08-22T04:00:00Z,PWRHD-5A,Amps,0
2020-08-22T04:00:00Z,SOL-TNK-5A,Amps,0
2020-08-22T04:00:00Z,LIGHT-TNK-5A,Amps,0
2020-08-22T04:00:00Z,HEATER-7A,Amps,0
2020-08-22T04:00:00Z,PWRHD-7A,Amps,0
